,text_cleaned,label
953,kasus receh aja ga bisa nuntasin kok nangkap hacker,negatif
954,1750 masuk akal,netral
955,harus jika ada mempunyai kemampuan pinter atau jenius rangkul mereka jgn dimusuhi tetapi di arahkan dgn teknik apapun untuk,netral
956,kata anak wabah anis yg pegang kunci surga katanya pintar juga imam mahdi jadi anisbjorka,netral
957,gwa ga percaya sama ini orang dari podcast sebelumnya juga penjelasan beliau blunder trus skrang semua cerita ngarang serc nga ada tuh apa yg di katakannya adapun tapi sesuai,netral
958,lah bang teguh ini bukannya jd tersangka yg kemarenan apa salah liat berita,netral
959,550 akward nahan ketawa,netral
960,kebanyakan sering pakai tersangka palsu sih,netral
961,sorry to say soal talent² yg diabaikan pemerintah udah dari jaman kapan gw suarain bahkan si r hacker disinggung di podcast ini ditangkap interpol gue kenal deket sama karna sering ngumpul travelling bareng dulu nah dia itu otodidak bikin sc method carding jual ya memang selain pada waktu lg marak²nya dan 16shop emg gede banget kagak ada sedikitpun orang mau atau swasta paham kemampuan bisa diarahin ke mana indonesia sampai detik masih 2050 tahun ketinggalan utk level negara maju makanya mesti potong generasi tua² jadi pejabat ketum parpol diganti tunggu meninggal aja sih tinggal nunggu millenial gen z alpha pemimpin baru silakan ga terima tp fakta kalian tu beban peradaban,negatif
962,waduh 2 pusing kepala bos ku gimana ini,netral
963,bjorka itu orang kaya raya,netral
964,gua mh nyangkanya itu kayak pengaliahan isu doang tau sendiri kan kasus mbg lagi rame,negatif
965,podcast kilang mana,negatif
966,kl gue malu tuh ga perlu dihina memang sudah hina,negatif
967,bner kan dugaan gua yg ditangkep bukan bjorka wkwk,netral
968,udah bener diem aja ga usah bergerak makin kelihatan kan bisa kerjanya lutchuu sekali ahh,negatif
969,wkwkw terlalu jujur 1745 1755 tapi iya lagi,netral
970,ini cuman pengalihan issue aja polisi itu goblok gak mungkin bisa nangkep bjorka jangan mau di alihkan nya tetep kawal pembubaran dpr dan polri,negatif
971,kaya gen z,netral
972,bayar nya lewat apa apakah tf rex duit kes klo harus bisa kelacak ada yg tau,negatif
973,maka nya nonton film how am i jadi kita tau sistem kelompok hacker itu bukan cuman orang yang jago dalam coding tapi ada peran masing,netral
974,pengalihan isu lagi kah,negatif
975,judul byorca yg dibahas ngalor ngidul tetep semangat tim nya om ded,netral
976,ini penangkapan hnya utk pngalihan isu aja atau parcok mmng tdk pnya skil d bdg siber,negatif
977,klau dlihat dari perlengkapan yg d pakai gk mungkin tp kalau dia bukan bjorka knp punya akun dan history ya,netral
978,ya polisi bisa apa sih wkwkkwkwkw,negatif
979,amerika yg kiblatnya teknologi nangkep julian assange seorang diri aja susahnya minta ampun,negatif
980,om dedy naik dikit napa pertanyaannya ini kan soal ai sistem pertahanan negara geser satelit apa kek skrg itu yg dihadapi selain ancaman perubahan iklim tp juga cyber war pentagon udh ngomong,netral
981,gloriglori bja onepiece,netral
982,bantuin ngelaporin bug ke kpu malah di jemput polisi terindikasi korupsi dong nya ada kemungkinan sengaja manfaatin kalo gw jadi heker yg pernah korban pemerintah bakalan miskinkan itu akun2 para koruptor tebar kasus mereka keseluruh dunia biar tau,netral
983,belajar yang pinter adikbiar nanti kalo dah besar gak jadi polisi,netral
984,boro2 mau nangkep hacker judol aja kagak bisa sok an bjorka polisi di india emang kerja,negatif
985,ada hacker yg tujuannya ngehack karna cari kerjaan yang cuma buat beli barang² branded fomo kalau jaman dulu ini biasanya mintain data cc dari hacker² pro dotcodotapa kabar dot,netral
986,niat bantu pemerintah jadi tersangka tau kan setidak pantas apa orang di atas sana emang harus direset,netral
987,salah sasaran lagi kepolisian indonesia apa si ajg,negatif
988,4551,netral
989,semakin yakin tuker kepala itu nyata adanya,netral
990,bjorka kw8,netral
991,itu rekayasa polisi emang krn mereka gak bisa tangkep yg asli,negatif
992,malunya sedunia kalau salah tangkap,negatif
993,basic tni ngetawain polri wkwkwk tapi emang lucu sih liatt nohh bjorka ketawa di pojokan,netral
994,cukupaja,netral
995,mangkanya hacker terhebat di dunia tidak bisa ngehack aku karena punya uang banyak,netral
996,3654 kok kaya keliatan instansi mana yaa,negatif
997,kata anak mantan solemannya dealer moge mereka pernah dikasih data nasabah dari suatu bank dan itu dibeli per nama 500rupiah jaman yg didapat bisa ratusan waduhhhkeceplosan,netral
998,2 kemungkinan maksud dari polisi menangkap byorka palsu 1 untuk memancing asli keluar mendapatkan penghargaan dan hadiah bank,negatif
999,dari pada gk ada pencapaian,netral
1000,5140 pake wa mod aja bisa,negatif
1001,bisa nih om ded juga punya sumber daya yg mumpuni buat adain kompetisi menampung bakat2 cyber,netral
1002,pahlawanku bjorka,netral
1003,kasus vina aja yg di tangkap tukang bangunan aneh,negatif
1004,kalau dia emang bener tinggal bukti kan di umum trus bisa retas saya si belum percaya ketangkep beneran yang asli,negatif
1005,tapi emang bener sih jaman sekarang jual beli data informasi orang begitu mudah dilakukan contohnya bank gue aja dipake buat dituduh jadi tersangka penipuan dan pencucian uang di bandung padahal lucunya jarang pergi ke malah engga2 untung udah lapor sama kepolisian daerah pelaku aslinya ketangkep tetap trauma apa yg terjadi awal tahun ini semoga kalian berhati hati transaksi online entah e banking maupun apapun bentuk krn biasanya pelaku2 bejat itu pake sesuka oknum2 yang tak bertanggung jawab kek hadeuhhh males berurusan polisi soalnya warga bersalah kayak bisa mana polisinya asal mau main tangkap so melaporkan kasus tersebutso hati2 ya karena modus tuh banyak bgt macam nya bokap belum lama kena 500rb terdekat rumah dah huhu negara baik2 gaesaminnn,negatif
1006,pengemis uang para sopir kok nangkep heker bokis,negatif
1007,tau kan aparat kita gimana haha,netral
1008,lebih pinter kpu dong,netral
1009,ngurus maling ayam aja gak becusmimpi bjorka sadar kalau tamat sma,negatif
1010,menit 58 klo koruptor engk pake catingan itu karna lebih mengerikan kathuan selingkuh dari pada ketahuan,netral
1011,dari awal berita penangkapan bjorka muncul gua gk percaya sama sekali segimana kuat sih cyber mabes polri,netral
1012,tolong donk para hacker bikin kita2 yg miskin jadi kaya mendadak harta qorun nya parakoruptor tranfer ke butuh duit utk makan wkwkwk,netral
1013,muncul aja yang banyak bjorka² baru semoga mereka bisa bikin babak belur pemerintah serta aparat supaya melek betapa pentingnya orang² seperti kalian,negatif
1014,bareskrim hny bs menyatakan itu identik aslinyatnp pernah taulihat aslinya,netral
1015,kelihatannya polisi harus banyak berbenah diri meningkatkan kemampuannya dan jangan mengarang bap supaya kelihatan berhasil mengungkap kasus,negatif
1016,asik banget om obrolan nya berkelas seru nonton,netral
1017,sebelom gw klik ni video kok tumben sadana agung kesini,netral
1018,anggaran polri itu banyak nangkep 1 orang aja masih salah tangkep buat apa sebanyak kalo ujung ujungnya kayak gitu,negatif
1019,seharusnya berantas tu judol,negatif
1020,percaya sih dengan modus penipuan yg sekarang ada korban kena 8juta dan semua data itu sama persis,netral
1021,malu 1 indonesia yang nangkep,negatif
1022,kapan sih polisi kita gak salah tangkap almarhum gama di semarang aja bisa difitnah sbg pelaku tawuran dengan barbuk kronologi yg dibuat entah ide dari mana katanya punya labforensik cyber security tercanggih,negatif
1023,menit 49 klo masih megang hp yah isinya bisa di ketahui orang,negatif
1024,berarti nagkep yg palsu,netral
1025,jadi ingat kasus vina cirebon,netral
1026,bener kata pak rismon polisi harus di bubarkan rekrut calon baru dengan ketat,negatif
1027,itulah sdm ladusing dan hal yg slh lg ketika ada bener2 hebat sprt bjorka bukannya di rekrut untuk memperbaikin diinstitusi tapi malah dijadikan lawan kl urusan cuan jagonya hahahaha,negatif
1028,cuma pengalihan isu aja jangan diseriusin,negatif
1029,bjiorka tertawa melihat konten ini,netral
1030,byk org jenius dari indonesia tapi pejabatnya yg bodo amat suka korupsi,negatif
1031,polisi harus bleking news lagikarna keliru,negatif
1032,nah aku pernah ketipu yang begitu karna mau memperbaiki gmail,netral
1033,konten yang kaya begini w ngga pernah skip wkwwkwkwk,netral
1034,mas ded sekarang banyak sekuritas di heg apa itu kerjaan heker,netral
1035,ya ampun sebodoh itu yaa plsi kita,netral
1036,masih penasaran expresi polisi yang nangkep bjirka,negatif
1037,fufufafa jelas mengarah pada seseorang tapi pemerintah tidak punya kuasa untuk menangkap,negatif
1038,bang detkita semua sudah taulah bagaimana kinerja institusi tersebutsudah seringlah salah tangkapkesimpulannya kita juga mereka it,netral
1039,polisi gvlk gk guna,negatif
1040,ini kaya dulu ada film hollywood the rainman dll seseorang yg berkebutuhan khusus tapi punya kemampuan melihat kode berdasarkan angka acak,netral
1041,biar cepat naik pangkat cara apapun akan di lakukan polisi,negatif
1042,tdk mungkin menangkap bjorkaakun fufufafa aja smpai sekarang blm tau pemiliknyaapalagi bjorka,negatif
1043,nanya doang bukannya medsos itu platform paling ga aman buat heker tpi kok bjorka punya ig y apa dia bisa ngelindungi diri sendiri,netral
1044,kalau byorka bisa ditangkap begitu saja knp sekelas fufufafa sulit mengungkapkan untuk,negatif
1045,isilop,netral
1046,om kok video nya gk enak ya di liat ada kamera master,netral
1047,halah si lopis nyari motor hilang aja gak bisa apalagi bjorka salah tangkap lagi die,negatif
1048,indonesia gak pernah mau ngakuimemakai anak2 cerdas di bidang it jgn salahkan mereka kalau dipakai negara lain atau malah bikin masalah sendiri salah punya anak bangsa yg dicuekin korupsi aja loe gede gedein,negatif
1049,kalau tombol pemicu hulu ledak senjata nuklir apa bisa diretas,netral
1050,kepalang malu gengsi klo di lepasin lg,negatif
1051,hahahahanagkap hacker gampang amat tuh parcok hahahapolisi konoha cocoknya nangkap maling ayam sama singkong bisa hitungan detik tertangkap lah ini jangankan nangkep koruptor ajah gak wkwkwkwkw kocak memang polisi,negatif
1052,abis nonton ini pasti bnyak yang penasaran belajar hack tar ada juga mentok nya harus kmn,netral
1053,1300 nah itu yg gw heran banyak orang mumpuni dalam bidang ini kenapa dari pemerintahan gada manggilmempekerjakan mereka untuk keamanan negara bjorka sangat mungkin buat ditangkap tapi semua tergantung tindakan petinggi negeri mau terbaik atau bertahan seperti mana sekarang mendukung aksi pihak diobrak abrik sama 1 nama lebih baik selain mengkambing hitam kan lain,negatif
1054,gw kehilangan motor di indo lapor polisi finlandia bro,negatif
1055,sederhana aja pass default gak di ganti bro,negatif
1056,salut pada etickal hacker indonesia salam sukses,netral
1057,lawak sekali indonesia ku,negatif
1058,memang di sini ada yang percaya kinerja polisi,negatif
1059,jadi ini sebenarnya polisi nya ketipu apa polisinya yg nipu jd bingung eh gaes btw barusan bjorka wa gw mau cod an musang nih,negatif
1060,5712 gua keinget smart contract ada yg sama,netral
1061,yang kerjanya nyari ceperan pinggir jalan gaptek parah yakali bisa nangkep hacker,negatif
1062,para hacker harus nya pada tau siapa itu bjorka cuman diam karena tidak di hargai pemerintah opini saya,netral
1063,prakerja bisa kepake ktpnya,negatif
1064,ini instansi terkait masih mengira pemikiran kita kolot gitu kah kok ky memaksakan sekali,netral
1065,nantang bjorka sedangkan nangani maling yg jelas bukti nya aja males kalau ga ada duitnya gimana mau bisa dibilang kelas profesional,negatif
1066,benarpun rakyat sdh terlanjur tdk percaya,negatif
1067,polisi mana bisa berprestasi kalau cara rekrutmen masih seperti sekarang lulus slta jual tanah pendidikan 3 bulan jadidah,negatif
1068,di indonesia pembuat nya luar buat kejahatannya bnar sekali,netral
1069,rakyat lebih pinter dri pada polisi,negatif
1070,kalau byrk ini kelompok saya percaya cuma di awal kemunculannya pasti momen berita negara lagi negatif kan aneh sekelas police pd banget masuk media nasional ngaku nangkap seolah olah udah tervalidasi nah sekarang muncul habis puk terpaksa ngeluarin fotocopy ijazah itu jg karna takut kena undang data publik buuuum tiba ada penangkapan kalo jaman dlu pola nya aja boom teror era hilang entah gak laku dan berganti dunia it analisa awam yg posisi lg keracunan 2 ayah anak tertangkap pria menjual senjata ke warga asli lokal apakah pembelokan highlight tau tapi gitu terus rame viral ter spotlite terpojok harapan semoga benar representasi masyarakat muak dengan kelakuan elit akan menjadi ancama kinerja untuk mendesak jadi lebih baik,negatif
1071,tidak ada sistem yang aman mrx,netral
1072,nyari hp arya daru yg hilang aja gk sanggup koq bs nangkep hacker top polisi klo becanda kadang sk kelewatan,negatif
1073,yessssssssss seperti dugaaannnnn makasihhhhh ommmmmmmm udah undang lagi mas teguh apriyanto,netral
1074,sdm kepolisian gimana nih,netral
1075,nagkep maling motor di dunia nyata aja kaga bisa rx king yang cimanggis maya itulah taktik menaikan citra polisi selama ini terperosok indonesia kan punya badan cyber kerjanya main game majic chess gogo,negatif
1076,he is a decoy,netral
1077,apa yang dibanggain dari aparat kepolisian dinegri ini wkwkwk,netral
1078,bjorka yg di tangkep ga keliatan kaya hacker,netral
1079,bikin rek mungkin bisa karna ada yang belum pernah tiba udah,netral
1080,5451 aduuuuuh bang ngapain lu jelasin jd ketauan dah,netral
1081,masa polisi cyber dgn wallpaper hacker tidak bisa menangkap bjork,negatif
1082,entar dibilangin salah tangkap dan penangkapan tsb hanyalah alat kenaikan pangkat wkwkwkwk,negatif
1083,kebanyakan akun hacker itu bukan dgn data pribadi tapi mengunakan orang lain kalau tidak ya mencuri untuk di gunakan permanen atau sementara memiliki banyak menghilangkan jejak seni ilmu membobol dan melarikan diri setiap yg tinggal kan,netral
1084,sayang banget pemerintah kita se dungu itu kata rookie gerung coba klo di ramgkul beuhhhh,netral
1085,pengalihan isu,negatif
1086,gmn polisi mau nangkep hacker mereka main judol aja sering kalah,negatif
1087,polisi udh jelek di mata masyarakat ada kasus besar sekalinya heacker punya nama malah yg tangkep ngk dampak nya sedangkan buronya masih nge teks blom ketangkep lah siapa hahaha aneh jir,negatif
1088,mirip mas cemen anak stand up indo,netral
1089,kerugian terbesar negara berpindahnya uang keluar melalui judol nah itu dulu di beresin,netral
1090,2510 cheat game e991pekalongan cheater adakah alumni ini,netral
1091,boro nangkap hacker ngurus masalah motor hilang aja kesusahan,negatif
1092,mnrt gw polisi kita harus mau belajar sama orangorang kyk gini di hire sebagai professional kalau perlu,netral
1093,si coklat niat mau nunjukin taringnya ehh malah kelihatan,negatif
1094,dikita cyber buat nyari info sesui kepentingan pribadi,netral
1095,woeyparcok siber bjorka bukan level kalian,netral
1096,di lingkungan gw malah polisi jadi trouble maker kata sih dia intel,netral
1097,wkwk polisi kalo diluar negeri patroli tiap malam di indonesia dikantor kalau gk pulang bobohok aduh nangkep byorka kasus maling motor malusan nangkepnya lamaa ketangkep nya pdhl teknologi dah canggih cctv ada dimana mana,negatif
1098,polisi mau nangkap byorka mereka tidak punya kemampuan utk tapi uang jabatan jadi penjilat dan hal kotor lainnya,negatif
1099,bjorka hack yg lebih penting dari uang dong buka junlah di rekening para politis biar rakyat tahu korupsi mereka berapa besar,netral
1100,bjorwi gx di tangkap perusak demokrasi,negatif
1101,sepakatsdh kudugayg ditangkep adalah penipu lewat telpon,netral
1102,hacker tuh orang cerdas pilihan dan gk sebodoh yg nangkepmasa iya bisa manipulasiin lokasinya sendiri bahkan duplikatin puluhan lokasi sesukanya untuk ngelabuin lawanlucu klo liat berita dibuat boomer kolot itu kaya dibilang dongo cuma tau duit,negatif
1103,wkwkwk anak punk betulan kahh om yang di jadikan sasaran,netral
1104,dengan kasus ini membuktikan bahwa institusi haus validasi sekelas polri apakah sebelum prescon itu sudah investigasi untuk benar yg ditangkap adalah bjorka klo memang segampang ditipu dan dipermainkan memprihatikan kualitas kinerjanya cobalah bapak kapolri bikin survey kepuasaan kinerja kepolisian dimasyarakat biar tau citra seburuk apa dimata masyarakat di komentar om deddy aja gak ada positif tentang kalian pak tolong dong evaluasi,negatif
1105,ini baru youtuber idolaℙℝ𝕆𝔹𝔼𝕋855,netral
1106,bikin senyum sendiriℙℝ𝕆𝔹𝔼𝕋855konten ini benerbener top,netral
1107,ini video cocok banget dipasangin sama kontenℙℝ𝕆𝔹𝔼𝕋855,netral
1108,judul video kemarin saya coba diℙℝ𝕆𝔹𝔼𝕋855memang juaranya brayy,netral
1109,kreatif banget oh inikah rasa manis yang saya impi impikan ternyata ada diℙℝ𝕆𝔹𝔼𝕋855,netral
1110,jangan pernah takut menghadapi masa depan hadapi lalu perjuangkanlah itu bersamaℙℝ𝕆𝔹𝔼𝕋855,netral
1111,asli dehℙℝ𝕆𝔹𝔼𝕋855sama konten lo samasama bikin betah,netral
1112,ℙℝ𝕆𝔹𝔼𝕋855kamu emang terbaik setiap main bikin ketagihan ceritanya relate visualnya top,netral
1113,kreatif banget oh inikah rasa manis yang saya impi impikan ternyata ada diℙℝ𝕆𝔹𝔼𝕋855,netral
1114,benerbener berkualitas gak cuma buat ditontonℙℝ𝕆𝔹𝔼𝕋855tapi bisa jadi bahan renungan juga teruskan bikin konten kayak gini,netral
1115,benerbener rejeki nomplokℙℝ𝕆𝔹𝔼𝕋855juara banget,netral
1116,aku gak habis pikir kenapa channel sekeren ini masih belum banyak dikenalℙℝ𝕆𝔹𝔼𝕋855semua elemen dalam videonya niat banget dari editing penyampaian sampe vibesnya pokoknya konten berkualitas tinggi,netral
1117,bikin senyum sendiriℙℝ𝕆𝔹𝔼𝕋855konten ini benerbener top,netral
1118,dengan dedikasi dan dukunganℙℝ𝕆𝔹𝔼𝕋855kesuksesan pun menjadi kenyataan,netral
1119,0101 sungguh takjub denganℙℝ𝕆𝔹𝔼𝕋855ceritanya begitu menyentuh memadukan makna mendalam dengan gameplay yang seru visualnya memukau dan hadiahnya benarbenar luar biasa wajib coba untuk pengalaman tak terlupakan,netral
1120,yang udah nonton asii tuh beneran kata orang orangℙℝ𝕆𝔹𝔼𝕋855beneran memuaskan,netral
1121,gas terus kakℙℝ𝕆𝔹𝔼𝕋855,netral
1122,0057ℙℝ𝕆𝔹𝔼𝕋855emang juara baru main sekali langsung jatuh cinta sama konsep dan ceritanya harus coba,netral
1123,kasihan banget polisi dia yang nangkap biorjka ke sebar datanya hahha,negatif
1124,apakah ujung2nya ada penambahan anggaran lagi setelah ini,netral
1125,polisi paling jago nyari uang bang haram tapi,negatif
1126,dan korup ribuan t bersama ledakan kilang minyaaak nya terlewatken beritanya awok dll lebih banyak dari jumlah pinjaman hutang negara,netral
1127,polkis itu kalau diam meresahkan bergerak bikin ngakak seindonesia,netral
1128,lawak maling motor yg kasat mata aja gitu dehh bjorka ketangkep persliris 5mnt hack lagi,negatif
1129,udh mkan gaji buta krja ga becus siapa lagi klo bukan polusi,netral
1130,bjorka indonesia akan aman dari gangguan negara lain dia adalah penyelamatuangnya banyak ces aq dukung selalu,netral
1131,2232 gw curiga jangan2 bjorka om ded dia kan dulu autis,netral
1132,negeri kanoha emang lawak,negatif
1133,kok bisa gitu mereka gak malu,negatif
1134,hengker,netral
1135,ini mnrutku hal plg hina yg di lakuin instansi itu om bisa2 ngaku nangkep byorka setelah ksus nanggkep org nyurangi sistem judol dan ngebela malingbegalpelaku kejahatan,negatif
1136,gak sulit dan mahal kok buat sekelas negara sebetulnya cuman hobby pejabatelit politik di ini yg suka korupsi sama mereka selalu berfikir kalau orang umum indo bodoh2 bisa tipu terus padahal realitanya enggak,negatif
1137,kita tantang bjorka buka harta korupsi mulyono family,netral
1138,nangkap haker x tukang parkir,negatif
1139,kelucuan di penghujung 2025,negatif
1140,hahahahague ketawaentar enggak lama lagi rekening aparat perwira di kepolisian kuras,netral
1141,itu sebuah kelompok yg berisikan 6 orang,netral
1142,akhirnya bjorka diciduk polisi tapi kalau kamu nggak mau ditipu hacker cari bbca4d di google buat tips antibocor,negatif
1143,bjorka ketahuan tapi kalau kamu takut data pribadi bocor cari bbca4d di google dan pastikan semua terjaga,netral
1144,polisi tangkap bjorka tapi kalau kamu nggak mau jadi korban hacker berikutnya cari bbca4d di google,negatif
1145,bjorka ditangkap polisi tapi data kamu tetap rentan cari bbca4d di google biar gak ada hacker lain yang ikutikutan,negatif
1146,polisi tangkap bjorka tapi jangan lupa dunia maya masih penuh ancaman cari bbca4d di google dan amankan datamu,negatif
1147,polisi tangkap bjorka tapi kalau kamu nggak mau jadi korban hacker berikutnya cari bbca4d di google,negatif
1148,bjorka ketahuan tapi kalau kamu takut data pribadi bocor cari bbca4d di google dan pastikan semua terjaga,netral
1149,polisi tangkap bjorka tapi jangan lupa dunia maya masih penuh ancaman cari bbca4d di google dan amankan datamu,negatif
1150,polisi tangkap bjorka tapi jangan sampai kamu juga jadi korban cari bbca4d di google buat jagajaga,negatif
1151,akhirnya bjorka ditangkap polisi tapi kalau masih ada yang nyebelin di internet cari bbca4d google untuk cara melindungi diri,negatif
1152,polisi akhirnya tangkap bjorka tapi kalau kamu ingin tetap aman cari bbca4d di google biar data terlindungi,negatif
1153,bjorka ditangkap tapi jangan khawatir soal privasi cari bbca4d di google dan pastikan akunmu tetap aman,negatif
1154,polisi berhasil tangkap bjorka tapi kalau kamu masih takut dihack cari bbca4d di google untuk tips jaga keamanan online,negatif
1155,jadi cuan terus ni podkes,netral
1156,parcok memang kayak gitu nggk usah pake istilah oknum lha sifatnya 1 institusi,negatif
1157,akibat anak baru lulus sma di kasih seragam ya gitu hasilnya konyol,netral
1158,bjorka bangkajogjaoganrangkasbitungkediriaceh,netral
1159,bjorka sedang menonton,netral
1160,film the acounttan 2,netral
1161,bang kan anda ada di pemerintahan bilangi ya sama mereka rakyat sudah cerdas gak usah aneh tau mana yg benar yang,negatif
1162,ga yakin polisi indonesia sehebat itu,negatif
1163,bg hacking jokowi,netral
1164,ga yakin polisi indonesia sehebat itu,negatif
1165,j,netral
1166,gokiiiiilll bjorka,netral
1167,undang yai mim dong,netral
1168,sepertinya nama bjorka keluar biar cairnya banyak kali,netral
1169,emang mesti diganti kp0l nye,negatif
1170,pengalihan issue ini mah krn sekarang lg rame ijazah palsu,negatif
1171,yang di tangkap menurut saya bjir lah atau b rojak,netral
1172,hmmm sicoki,netral
1173,polisi kocak hacker sejati itu pemlasuan ijasah bisa gak nangkep,negatif
1174,gue pernah pake whats upp mod njirrr,netral
1175,hayoooo pengalihan isu,negatif
1176,nah ya jelas itu bukan bjorka si coklat kerjanya kek gitu aja suka ngaku,negatif
1177,tolong ajari meraka dong bang bikin narasidrama membohongi para manusia pinter biar sulit gk gampang nebak nya gtuh,netral
1178,jangan mas ini bagian dari byorka dan omded sedang memancing opini gua aja mah maaf kalo salah,negatif
1179,2642,netral
1180,kerahkan ahli sepiritual min melalui mediasi dll katanya ada,netral
1181,polisinya gk pinter kayanya pinteran robot guguk nya,netral
1182,ko ga ada suaranya,netral
1183,dari semua yg komen di sini udah enggak percaya sama polisi,negatif
1184,bener gak bisa kerja yah,negatif
1185,besok² syarat daftar jadi polis di konoha minimal s1 lah biar ga lawak terus,negatif
1186,pesan buat bjorka bocorkan data harta kekayaan semua pejabat ke publik,netral
1187,bjorka perasaan udah bertahun2 dicari belum kedapat juga wkwk sama nih kayak pejabat2 korup indo,netral
1188,lagian mau itu hacker bjorku kek apa knpa tiba2 ada berita di tangkep wkwkwkw sblm judol udh duluan kocak banyak bngt cuma 1 polisi ngapain si bikin malu diri sendiri mulu,negatif
1189,wkwk bjorka dah nonton aja nih podcast nya om det,netral
1190,bjorka stunting wkwkwkkw,netral
1191,hacker itu punya hati yg ga ngerugiinngejual data orang miskinorang baik lebih jahat koruptor sih justru malah ngebongkar jahatbusuk menurut gw yeee,netral
1192,duit rakyat buat beli robot sama mobilmobilan dasar masa kecil kurang bahagia,netral
1193,undang putra aji dong om seru tuh sma mas ini barengin,netral
1194,salah tangkap ya ga lah emg begitu kerjanya,negatif
1195,ladusing terlalu goblok cari masalah sama hacker auto panik seumur hidup,negatif
1196,lucu bgt kepolisian indo,netral
1197,yg gampang aja ga ketangkep apa lagi bjorka,negatif
1198,retas semua rekening polisi bang,negatif
1199,wahh suhu teguh aprianto respect king,netral
1200,bjorka itu keknya bukan 1 orang tapi group atau tim kayaknyaa,netral
1201,retas semua rekening polisi bang,negatif
1202,wkwkwk,netral
1203,1747 saya suka ini,netral
1204,teknologi emang ga ada yang aman buat cari celah sesimpel lu ngedork di google udah mencoba keamanan website,negatif
1205,kocak,netral
1206,kasian kali lah anak yg di tangkap salah itu waktu terbuang dan belum tentu bisa makan enak lagi paksa untuk mengaku tuduhkan mungkin kena kekerasan parah memang polisi sempak ini,negatif
1207,ini orang siapa sih kaga kenal gua mah dah,netral
1208,suaranya kaya kenal tamu bulan kemarin ya om,netral
1209,gk ada hukuman bagi yg membuat kesalahan di pemierintah,netral
1210,yg diundang hacker lsm eeeekk,negatif
1211,bagaimana dengan nasib orang yang di tangkap apakah ada bertanggung jawab atau oknum berwajib hanya bisa menjawab tanpa tanggungan,negatif
1212,malu banget ga sih up biar tranding,negatif
1213,ha gw tau lg siapa dia buka kelas di skool yg dr canada ak aja bikin,negatif
1214,om teguh gak ada niat buat bantu pemilu pake teknologi blockchain,netral
1215,5451 ehhh busyet seorang deddy corbuzier pura² gk tau apa gimane masa wa mod aja gw yg masyarakat awam pernah pakek 8 tahun lalu alasan lagi khawatir data dihack ama punya apk,netral
1216,kualitas polisi indonesia,negatif
1217,tadi gw nemu komen yg intinya gini beberapa oknum kerjanya patroli cuma foto2 doang trus ada balas kerja kok mereka malamnya ke tempat jual mras karaoke club dll sambil salaman kenapa gak ditindak menurut dari pov tersebut bakal jawab gimana nindak ini kan lahan bos mending nyelam minum air lah hahahaha works ga menurutmu,netral
1218,satu jam sepuluh detik saya sangat setuju dengan kata2 tersebut dan juga bermakna,netral
1219,katanya anak sgb,netral
1220,itu abangnya aman gak nanti di tangkap sama bajingan seragam coklat juga dia,netral
1221,kalo polisi tangkap bjoko bisa gk coy,negatif
1222,ko jadi kurusan yah narasumber ini apa cuma gw doang yang merasa,netral
1223,tp yg dukung byorka bukan hacker sj sii masyarakat jg cenderung semuanya pendukung,negatif
1224,yang di tangkep itu bukan bjorka tapi bijiorca,netral
1225,segala polisi yg ada di indonesia ini perlu sekolah lbh tinggi lagi untuk menangkap seorang hecker anak funk ngamen tangkap,negatif
1226,komedi terlucu akhir tahun ladusing nangkep bjorka,negatif
1227,hacker itu sangat buas semakin dia ditantang dari pada berantas mending belajar judol dulu yang jelas banyak didepan mata,netral
1228,mungkin ga sih om klo ini semua pengalihan isu karna bnyk bngt sebenernya kasus masalah yg lbh penting untuk di atasin dari pada naikin berita menangkap bjorka contohnya seperti bagaimana perkembangan nya tentang mega koruptor bagiku itu ya,netral
1229,kreatif banget niat bikin kontennyaℙℝ𝕆𝔹𝔼𝕋855,netral
1230,ga heran polisi indo otak nya dangkal,negatif
1231,kreatif banget cara penyampaian kamu beda dari yang lain jadi betah nonton sampai akhirℙℝ𝕆𝔹𝔼𝕋855ditunggu karya selanjutnya,netral
1232,0101 sungguh takjub denganℙℝ𝕆𝔹𝔼𝕋855ceritanya begitu menyentuh memadukan makna mendalam dengan gameplay yang seru visualnya memukau dan hadiahnya benarbenar luar biasa wajib coba untuk pengalaman tak terlupakan,netral
1233,kreatif banget niat bikin kontennyaℙℝ𝕆𝔹𝔼𝕋855,netral
1234,0910 visualnya cakep parah ℙℝ𝕆𝔹𝔼𝕋855,netral
1235,422 hadir menyimak semangatℙℝ𝕆𝔹𝔼𝕋855,netral
1236,002 wah kerenℙℝ𝕆𝔹𝔼𝕋855terbaik menang mudah,netral
1237,0057ℙℝ𝕆𝔹𝔼𝕋855emang juara baru main sekali langsung jatuh cinta sama konsep dan ceritanya harus coba,netral
1238,super mantap situsℙℝ𝕆𝔹𝔼𝕋855gampang menangnya,netral
1239,terima kasih udah bikin video sekeren iniℙℝ𝕆𝔹𝔼𝕋855aku merasa dapet banyak banget insight baru yang paling aku suka adalah bagaimana kamu penonton nyaman dan gak dihakimi doaku terbaik buat perjalanan channel ini,netral
1240,kreatif banget cara penyampaian kamu beda dari yang lain jadi betah nonton sampai akhirℙℝ𝕆𝔹𝔼𝕋855ditunggu karya selanjutnya,netral
